师资队伍,中国工程院院士,包含,周良辅,,,,
师资队伍,中国工程院院士,包含,顾玉东,,,,
师资队伍,中国工程院院士,包含,王威琪,,,,
师资队伍,中国工程院院士,包含,陆道培,,,,
师资队伍,中国工程院院士,包含,陈芬儿,,,,
师资队伍,中国工程院院士,包含,邬江兴,,,,
师资队伍,中国工程院院士,包含,胡思得,,,,
师资队伍,中国工程院院士,包含,闻玉梅,,,,
师资队伍,文科杰出教授,包含,章培恒,,,,
师资队伍,文科杰出教授,包含,陆谷孙,,,,
师资队伍,文科杰出教授,包含,裘锡圭,,,,
师资队伍,文科特聘资深教授,包含,周振鹤,,,,
师资队伍,文科特聘资深教授,包含,姜义华,,,,
师资队伍,文科特聘资深教授,包含,朱维铮,,,,
师资队伍,文科特聘资深教授,包含,童　兵,,,,
师资队伍,文科特聘资深教授,包含,刘放桐,,,,
师资队伍,文科特聘资深教授,包含,王水照,,,,
师资队伍,文科特聘资深教授,包含,葛剑雄,,,,
师资队伍,文科特聘资深教授,包含,葛兆光,,,,
师资队伍,文科特聘资深教授,包含,俞吾金,,,,
师资队伍,文科特聘资深教授,包含,陈尚君,,,,
师资队伍,文科特聘资深教授,包含,朱立元,,,,
师资队伍,文科特聘资深教授,包含,黄　霖,,,,
师资队伍,文科特聘资深教授,包含,姚大力,,,,
师资队伍,全国高校教学名师,包含,陆谷孙,,,,
师资队伍,全国高校教学名师,包含,范康年,,,,
师资队伍,全国高校教学名师,包含,陈思和,,,,
师资队伍,全国高校教学名师,包含,陈纪修,,,,
师资队伍,全国高校教学名师,包含,乔守怡,,,,
师资队伍,全国高校教学名师,包含,袁志刚,,,,
师资队伍,全国高校教学名师,包含,俞吾金,,,,
师资队伍,长江学者,包含,李　骏,第一批（1999年3月）,,,
师资队伍,长江学者,包含,金　力,第二批（1999年12月）,,,
师资队伍,长江学者,包含,骆亦其,第五批（2002年10月）,,,
师资队伍,长江学者,包含,陈贵强,第六批（2005年3月）,,,
师资队伍,长江学者,包含,卓　敏,第六批（2005年4月）,,,
师资队伍,长江学者,包含,陈　先,第六批（2005年5月）,,,
师资队伍,长江学者,包含,施　扬,第六批（2005年6月）,,,
师资队伍,长江学者,包含,许　田,第六批（2005年7月）,,,
师资队伍,长江学者,包含,陈韬文,第七批（2006年3月）,,,
师资队伍,长江学者,包含,郁国樑,第七批（2006年4月）,,,
师资队伍,长江学者,包含,谷　迅,第七批（2006年5月）,,,
师资队伍,长江学者,包含,袁钧瑛,第七批（2006年6月）,,,
师资队伍,长江学者,包含,韩　珉,第七批（2006年7月）,,,
师资队伍,长江学者,包含,杨　丹,第七批（2006年8月）,,,
师资队伍,长江学者,包含,柏兆俊,第八批（2007年3月）,,,
师资队伍,长江学者,包含,王德威,第八批（2007年4月）,,,
师资队伍,长江学者,包含,管坤良,第八批（2007年5月）,,,
师资队伍,长江学者,包含,魏苏淮,第八批（2007年6月）,,,
师资队伍,长江学者,包含,史安昌,第八批（2007年7月）,,,
师资队伍,长江学者,包含,熊　跃,第八批（2007年8月）,,,
师资队伍,长江学者,包含,王　睿,第八批（2007年9月）,,,
师资队伍,长江学者,包含,沈文辉,第九批（2008年3月）,,,
师资队伍,长江学者,包含,B.Elman,第九批（2008年4月）,,,
师资队伍,长江学者,包含,潘忠党,第九批（2008年5月）,,,
师资队伍,长江学者,包含,翁巨扬,第九批（2008年6月）,,,
师资队伍,长江学者,包含,陈　俊,第十批（2009年7月）,,,
师资队伍,长江学者,包含,余思远,第十批（2009年8月）,,,
师资队伍,长江学者,包含,刘　钧,第十批（2009年9月）,,,
师资队伍,长江学者,包含,邱子强,第十批（2009年10月）,,,
师资队伍,长江学者,包含,张　坚,第十批（2009年11月）,,,
师资队伍,长江学者,包含,易　庆,第十一批（2010年2月）,,,
师资队伍,长江学者,包含,赵心树,第十一批（2010年3月）,,,
师资队伍,长江学者,包含,蒋家琪,第十一批（2010年4月）,,,
师资队伍,长江学者,包含,宋京生,第十一批（2010年5月）,,,
师资队伍,长江学者,包含,夏伯嘉,第十二批（2012年10月）,,,
师资队伍,长江学者,包含,钱震超,第十三批（2013年12月）,,,
师资队伍,长江学者,包含,Richard H. Finnell,第十四批（2015年1月）,,,
师资队伍,长江学者,包含,张　琦,第十四批（2015年2月）,,,
师资队伍,长江学者,包含,郭　亮,第十四批（2015年3月）,,,
师资队伍,长江学者,包含,纪如荣,第十四批（2015年4月）,,,
师资队伍,长江学者,包含,唐科奇,第十四批（2015年5月）,,,
学科建设,国家重点学科一级学科,包含,哲学,,,,
学科建设,国家重点学科一级学科,包含,理论经济学,,,,
学科建设,国家重点学科一级学科,包含,中国语言文学,,,,
学科建设,国家重点学科一级学科,包含,新闻传播学,,,,
学科建设,国家重点学科一级学科,包含,数学,,,,
学科建设,国家重点学科一级学科,包含,物理学,,,,
学科建设,国家重点学科一级学科,包含,化学,,,,
学科建设,国家重点学科一级学科,包含,生物学,,,,
学科建设,国家重点学科一级学科,包含,电子科学与技术,,,,
学科建设,国家重点学科一级学科,包含,基础医学,,,,
学科建设,国家重点学科一级学科,包含,中西医结合,,,,
学科建设,国家重点学科二级学科,包含,产业经济学,,,,
学科建设,国家重点学科二级学科,包含,金融学,,,,
学科建设,国家重点学科二级学科,包含,政治学理论,,,,
学科建设,国家重点学科二级学科,包含,国际关系,,,,
学科建设,国家重点学科二级学科,包含,历史地理学,,,,
学科建设,国家重点学科二级学科,包含,中国近现代史,,,,
学科建设,国家重点学科二级学科,包含,计算机软件与理论,,,,
学科建设,国家重点学科二级学科,包含,内科学,,,,
学科建设,国家重点学科二级学科,包含,儿科学,,,,
学科建设,国家重点学科二级学科,包含,神经病学,,,,
学科建设,国家重点学科二级学科,包含,影像医学与核医学,,,,
学科建设,国家重点学科二级学科,包含,外科学,,,,
学科建设,国家重点学科二级学科,包含,眼科学,,,,
学科建设,国家重点学科二级学科,包含,耳鼻咽喉科学,,,,
学科建设,国家重点学科二级学科,包含,肿瘤学,,,,
学科建设,国家重点学科二级学科,包含,妇产科学,,,,
学科建设,国家重点学科二级学科,包含,流行病学与卫生统计学,,,,
学科建设,国家重点学科二级学科,包含,药剂学,,,,
学科建设,国家重点学科二级学科,包含,社会医学与卫生事业管理,,,,
学科建设,985工程（二期）国家哲学社会科学创新基地,包含,历史地理研究国家哲学社会科学创新基地,,,,
学科建设,986工程（二期）国家哲学社会科学创新基地,包含,国外马克思主义与国外思潮研究国家哲学社会科学创新基地,,,,
学科建设,987工程（二期）国家哲学社会科学创新基地,包含,美国研究国家哲学社会科学创新基地,,,,
学科建设,988工程（二期）国家哲学社会科学创新基地,包含,中国经济国际竞争力研究国家哲学社会科学创新基地,,,,
学科建设,989工程（二期）国家哲学社会科学创新基地,包含,公共管理与公共政策研究国家哲学社会科学创新基地,,,,
学科建设,990工程（二期）国家哲学社会科学创新基地,包含,新闻传播与媒介化社会研究国家哲学社会科学创新基地,,,,
学科建设,991工程（二期）国家哲学社会科学创新基地,包含,出土文献与古文字研究中心,,,,
学科建设,993工程（二期）国家哲学社会科学创新基地,包含,文史研究院,,,,
学科建设,994工程（二期）国家哲学社会科学创新基地,包含,社会科学高等研究院,,,,
学科建设,教育部人文社会科学重点研究基地,包含,中国古代文学研究中心,,,,
学科建设,教育部人文社会科学重点研究基地,包含,历史地理研究中心,,,,
学科建设,教育部人文社会科学重点研究基地,包含,当代国外马克思主义研究中心,,,,
学科建设,教育部人文社会科学重点研究基地,包含,中国社会主义市场经济研究中心,,,,
学科建设,教育部人文社会科学重点研究基地,包含,传播与信息研究中心,,,,
学科建设,教育部人文社会科学重点研究基地,包含,美国研究中心,,,,
学科建设,教育部人文社会科学重点研究基地,包含,世界经济研究所,,,,
学科建设,教育部人文社会科学重点研究基地,包含,中外现代化进程研究中心,,,,
学科建设,国家重点实验室,包含,应用表面物理国家重点实验室,,,,
学科建设,国家重点实验室,包含,专用集成电路与系统国家重点实验室,,,,
学科建设,国家重点实验室,包含,遗传工程国家重点实验室,,,,
学科建设,国家重点实验室,包含,医学神经生物学国家重点实验室,,,,
学科建设,国家重点实验室,包含,聚合物分子工程国家重点实验室,,,,
学科建设,985工程二期科技创新平台,包含,先进材料实验室,,,,
学科建设,986工程二期科技创新平台,包含,生物医学研究院,,,,
学科建设,987工程二期科技创新平台,包含,脑科学研究院,,,,
学科建设,988工程二期科技创新平台,包含,微纳电子科技创新平台,,,,
学科建设,989工程二期科技创新平台,包含,数理研究科技创新平台,,,,
机构设置,院系专业,包含,复旦学院,,,,
机构设置,院系专业,包含,中国语言文学系,,,,
机构设置,院系专业,包含,历史学系,,,,
机构设置,院系专业,包含,文物和博物馆学系,,,,
机构设置,院系专业,包含,法学院,,,,
机构设置,院系专业,包含,新闻学院,,,,
机构设置,院系专业,包含,管理学院,,,,
机构设置,院系专业,包含,数学科学学院,,,,
机构设置,院系专业,包含,化学系,,,,
机构设置,院系专业,包含,环境科学与工程系,,,,
机构设置,院系专业,包含,计算机科学技术学院,,,,
机构设置,院系专业,包含,微电子学院,,,,
机构设置,院系专业,包含,航空航天系（原力学与工程科学系）,,,,
机构设置,院系专业,包含,大数据学院,,,,
机构设置,院系专业,包含,类脑智能科学与技术研究院,,,,
机构设置,院系专业,包含,基础医学院,,,,
机构设置,院系专业,包含,药学院,,,,
机构设置,院系专业,包含,护理学院,,,,
机构设置,院系专业,包含,国际文化交流学院,,,,
机构设置,院系专业,包含,艺术教育中心,,,,
机构设置,院系专业,包含,分析测试中心,,,,
机构设置,院系专业,包含,放射医学研究所,,,,
机构设置,院系专业,包含,中国历史地理研究所,,,,
机构设置,院系专业,包含,现代物理研究所/核科学与技术系,,,,
机构设置,院系专业,包含,发育生物学研究所,,,,
机构设置,院系专业,包含,先进材料实验室,,,,
机构设置,院系专业,包含,生物医学研究院,,,,
机构设置,院系专业,包含,出土文献与古文字研究中心,,,,
机构设置,院系专业,包含,社会科学高等研究院,,,,
机构设置,院系专业,包含,中国研究院,,,,
机构设置,院系专业,包含,继续教育学院,,,,
机构设置,院系专业,包含,哲学学院,,,,
机构设置,院系专业,包含,旅游学系,,,,
机构设置,院系专业,包含,外国语言文学学院,,,,
机构设置,院系专业,包含,国际关系与公共事务学院,,,,
机构设置,院系专业,包含,经济学院,,,,
机构设置,院系专业,包含,社会发展与公共政策学院,,,,
机构设置,院系专业,包含,物理学系,,,,
机构设置,院系专业,包含,高分子科学系,,,,
机构设置,院系专业,包含,信息科学与工程学院,,,,
机构设置,院系专业,包含,软件学院,,,,
机构设置,院系专业,包含,材料科学系,,,,
机构设置,院系专业,包含,生命科学学院,,,,
机构设置,院系专业,包含,大气科学研究院,,,,
机构设置,院系专业,包含,临床医学院（待恢复）,,,,
机构设置,院系专业,包含,公共卫生学院,,,,
机构设置,院系专业,包含,马克思主义学院,,,,
机构设置,院系专业,包含,体育教学部,,,,
机构设置,院系专业,包含,实验动物科学部,,,,
机构设置,院系专业,包含,古籍整理研究所,,,,
机构设置,院系专业,包含,高等教育研究所,,,,
机构设置,院系专业,包含,神经生物学研究所,,,,
机构设置,院系专业,包含,国际问题研究院,,,,
机构设置,院系专业,包含,专用材料与装备技术研究院,,,,
机构设置,院系专业,包含,脑科学研究院,,,,
机构设置,院系专业,包含,文史研究院,,,,
机构设置,院系专业,包含,高等学术研究院,,,,
机构设置,院系专业,包含,网络教育学院,,,,
附属医院,附属医院,包含,中山医院,,,,
附属医院,附属医院,包含,华山医院,,,,
附属医院,附属医院,包含,儿科医院,,,,
附属医院,附属医院,包含,妇产科医院,,,,
附属医院,附属医院,包含,眼耳鼻喉科医院,,,,
附属医院,附属医院,包含,肿瘤医院,,,,
附属医院,附属医院,包含,华东医院,,,,
附属医院,附属医院,包含,上海市公共卫生临床中心,,,,
附属医院,附属医院,包含,上海市第五人民医院,,,,
附属医院,附属医院,包含,金山医院,,,,
附属医院,附属医院,包含,浦东医院,,,,
